,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
10,1610612754,Indiana Pacers,13,5,8,0.385,48.4,37.8,83.9,0.451,7.1,19.8,0.357,17.4,22.5,0.774,11.8,33.8,45.5,22.0,16.4,7.0,6.8,6.0,22.5,21.2,100.2,1.6,20,22,20,22,7,5,8,11,8,8,14,24,25,12,11,2,4,7,25,21,3,25,23,16,5,14,10,Indiana Pacers,2008-11-25,2008-09
11,1610612746,Los Angeles Clippers,14,2,12,0.143,48.4,34.9,83.1,0.42,5.4,17.7,0.306,15.4,20.9,0.737,11.7,28.6,40.3,19.9,15.1,7.5,6.5,4.9,22.0,19.5,90.7,-9.9,10,28,29,29,9,23,10,29,19,13,28,29,29,26,13,26,21,20,17,16,4,15,19,27,28,29,10,Los Angeles Clippers,2008-11-25,2008-09
12,1610612747,Los Angeles Lakers,13,12,1,0.923,48.0,39.8,86.5,0.461,6.8,17.4,0.394,20.5,27.4,0.747,13.4,33.7,47.1,22.4,13.6,10.4,6.2,4.7,20.5,22.3,107.0,14.3,20,2,1,1,20,1,3,7,11,15,5,9,6,22,4,3,3,5,10,1,6,12,9,8,1,1,10,Los Angeles Lakers,2008-11-25,2008-09
13,1610612763,Memphis Grizzlies,14,4,10,0.286,48.4,33.9,78.7,0.431,4.5,14.3,0.315,19.6,25.3,0.777,10.6,31.1,41.7,15.6,16.0,8.1,4.2,4.7,22.4,21.6,92.0,-5.6,10,25,26,26,9,29,21,25,26,26,23,13,15,10,20,12,13,30,22,9,23,13,22,14,27,26,10,Memphis Grizzlies,2008-11-25,2008-09
14,1610612748,Miami Heat,14,7,7,0.5,48.0,36.6,80.5,0.454,7.5,21.1,0.355,18.1,24.6,0.736,10.6,28.4,39.0,20.1,12.4,9.1,5.6,3.4,20.4,20.8,98.8,3.1,10,13,14,14,20,13,13,10,6,4,15,21,18,27,20,27,26,16,1,4,8,3,8,19,10,7,10,Miami Heat,2008-11-25,2008-09
15,1610612749,Milwaukee Bucks,16,7,9,0.438,48.9,35.3,82.2,0.43,5.1,14.1,0.363,19.7,26.1,0.755,13.6,31.1,44.8,20.3,16.6,6.1,3.4,5.7,26.3,23.9,95.4,-1.1,1,13,22,21,2,19,12,27,21,27,12,11,9,19,3,13,5,15,28,26,28,21,30,4,23,18,10,Milwaukee Bucks,2008-11-25,2008-09
16,1610612750,Minnesota Timberwolves,12,3,9,0.25,49.3,37.0,85.2,0.434,4.4,14.3,0.308,18.1,22.6,0.801,10.9,29.8,40.7,24.2,12.9,5.9,4.5,5.8,22.9,21.1,96.5,-2.5,29,27,22,27,1,9,4,23,27,25,27,22,23,4,16,19,19,2,3,28,22,23,27,17,20,20,10,Minnesota Timberwolves,2008-11-25,2008-09
17,1610612751,New Jersey Nets,13,6,7,0.462,48.4,35.2,80.4,0.437,7.2,19.4,0.369,21.9,28.2,0.777,11.8,29.6,41.4,19.1,13.4,6.5,4.8,4.9,25.7,21.8,99.4,-5.1,20,20,14,19,7,21,14,20,7,9,11,3,5,11,11,22,16,23,8,25,18,16,29,12,9,25,10,New Jersey Nets,2008-11-25,2008-09
18,1610612740,New Orleans Hornets,13,8,5,0.615,48.0,35.8,76.5,0.467,7.0,18.4,0.381,17.8,22.3,0.797,9.3,29.0,38.3,20.8,13.2,8.4,3.9,3.5,20.8,20.8,96.3,4.5,20,10,5,8,30,16,27,5,9,11,8,23,26,5,26,23,28,9,6,8,26,4,11,20,21,5,10,New Orleans Hornets,2008-11-25,2008-09
19,1610612752,New York Knicks,14,7,7,0.5,48.4,38.4,87.9,0.437,11.1,29.7,0.373,16.9,22.1,0.767,10.5,31.7,42.2,23.1,14.6,7.6,1.6,4.8,19.6,18.1,104.9,-2.6,10,13,14,14,9,2,1,19,1,1,10,26,27,15,22,8,12,3,14,13,30,14,5,29,2,21,10,New York Knicks,2008-11-25,2008-09
20,1610612760,Oklahoma City Thunder,15,1,14,0.067,48.0,34.3,83.3,0.412,3.1,8.3,0.376,18.3,23.7,0.77,12.1,31.3,43.3,17.7,16.5,7.3,4.1,6.2,21.3,19.6,90.1,-11.5,3,30,30,30,20,27,9,30,30,30,9,20,21,14,8,11,8,27,26,18,24,27,17,26,29,30,10,Oklahoma City Thunder,2008-11-25,2008-09
21,1610612753,Orlando Magic,14,10,4,0.714,48.4,35.0,79.2,0.442,8.3,25.1,0.33,21.4,29.9,0.718,10.5,32.9,43.4,16.8,14.6,7.4,7.5,4.2,21.1,23.7,99.7,5.3,10,4,4,4,9,22,17,16,4,2,22,6,2,30,22,4,7,28,14,17,1,7,16,5,7,4,10,Orlando Magic,2008-11-25,2008-09
22,1610612755,Philadelphia 76ers,14,7,7,0.5,48.0,37.1,84.8,0.437,4.4,12.6,0.345,16.6,22.5,0.74,14.7,32.6,47.3,19.7,16.5,7.1,6.3,5.9,18.8,19.1,95.1,2.1,10,13,14,14,20,8,5,21,28,28,17,28,24,24,1,6,1,22,27,20,5,24,3,28,24,11,10,Philadelphia 76ers,2008-11-25,2008-09
23,1610612756,Phoenix Suns,15,10,5,0.667,48.3,36.9,74.0,0.499,6.4,16.6,0.386,19.7,26.6,0.739,8.3,31.4,39.7,20.4,16.7,5.9,5.0,4.4,20.1,21.9,99.9,2.1,3,4,5,5,15,10,29,1,13,16,7,12,8,25,29,10,24,11,29,29,16,9,7,10,6,12,10,Phoenix Suns,2008-11-25,2008-09
24,1610612757,Portland Trail Blazers,15,9,6,0.6,48.3,35.9,80.1,0.449,8.7,20.7,0.418,17.3,22.8,0.76,13.0,27.1,40.1,20.6,12.9,7.9,5.1,3.2,21.1,20.5,97.9,2.2,3,7,11,11,15,15,15,12,3,5,2,25,22,16,6,29,23,10,4,10,15,2,15,23,17,10,10,Portland Trail Blazers,2008-11-25,2008-09
25,1610612758,Sacramento Kings,16,5,11,0.313,48.3,38.3,78.8,0.486,5.0,16.0,0.313,16.9,21.4,0.787,9.1,28.3,37.3,21.1,16.3,7.0,3.9,4.5,22.6,20.3,98.4,-5.7,1,22,28,24,19,3,19,2,22,18,24,27,28,7,27,28,30,8,24,21,25,10,24,25,15,27,10,Sacramento Kings,2008-11-25,2008-09
26,1610612759,San Antonio Spurs,13,7,6,0.538,48.8,35.6,77.5,0.46,8.0,20.0,0.4,13.6,18.1,0.753,8.2,30.5,38.6,20.4,12.5,5.2,3.4,4.1,19.5,18.1,92.8,0.6,20,13,11,13,3,17,25,8,5,7,4,30,30,20,30,14,27,13,2,30,27,6,4,30,26,16,10,San Antonio Spurs,2008-11-25,2008-09
27,1610612761,Toronto Raptors,13,6,7,0.462,48.8,35.3,77.0,0.459,6.6,15.9,0.415,21.5,25.7,0.835,8.8,30.3,39.1,22.9,14.9,6.0,5.0,5.7,18.7,22.8,98.7,-2.0,20,20,14,19,3,20,26,9,12,21,3,5,11,1,28,15,25,4,16,27,16,22,2,6,12,19,10,Toronto Raptors,2008-11-25,2008-09
28,1610612762,Utah Jazz,15,9,6,0.6,48.0,37.6,78.3,0.48,4.1,11.9,0.341,19.0,25.0,0.76,11.9,28.7,40.6,24.5,15.4,9.1,4.7,5.1,22.0,22.4,98.3,2.6,3,7,11,11,20,6,22,3,29,29,20,17,17,17,9,24,20,1,18,3,19,17,19,7,16,8,10,Utah Jazz,2008-11-25,2008-09
29,1610612764,Washington Wizards,12,2,10,0.167,48.4,36.7,82.9,0.442,4.8,16.3,0.291,19.0,25.4,0.748,11.7,28.6,40.3,18.9,13.5,8.4,4.6,5.4,20.0,20.9,97.1,-6.1,29,28,26,28,6,12,11,15,25,17,30,17,13,21,14,25,22,24,9,7,21,20,6,18,19,28,10,Washington Wizards,2008-11-25,2008-09
