,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,10,8,2,0.8,48.0,39.6,84.3,0.47,9.3,25.7,0.362,15.9,19.6,0.811,8.1,32.7,40.8,26.8,14.7,10.8,5.2,5.4,17.8,19.4,104.4,4.3,1,2,3,3,7,4,17,4,5,9,8,22,27,3,30,19,29,2,11,2,15,18,2,24,4,8,10,Atlanta Hawks,2015-11-11,2015-16
1,1610612738,Boston Celtics,7,3,4,0.429,48.0,36.4,87.3,0.417,7.7,27.1,0.284,20.6,25.4,0.809,12.1,31.7,43.9,22.6,16.7,11.4,4.9,4.6,23.0,23.4,101.1,3.1,26,22,13,22,7,22,10,29,18,6,27,5,7,4,6,25,17,9,25,1,19,9,26,5,18,9,10,Boston Celtics,2015-11-11,2015-16
2,1610612751,Brooklyn Nets,8,1,7,0.125,48.0,37.0,85.5,0.433,4.1,15.4,0.268,14.3,19.0,0.75,12.6,31.9,44.5,20.8,15.3,6.8,5.3,5.9,19.9,18.9,92.4,-9.9,11,27,26,27,7,18,13,18,30,29,29,29,29,19,4,23,13,19,15,23,14,23,7,26,29,28,10,Brooklyn Nets,2015-11-11,2015-16
3,1610612766,Charlotte Hornets,8,4,4,0.5,48.0,37.4,84.1,0.444,9.3,26.1,0.354,17.4,22.9,0.76,8.8,34.0,42.8,20.6,12.3,7.3,5.0,3.9,16.6,20.1,101.4,1.9,11,12,13,14,7,14,18,11,6,7,11,16,19,16,24,13,22,21,1,20,18,4,1,22,16,11,10,Charlotte Hornets,2015-11-11,2015-16
4,1610612741,Chicago Bulls,8,5,3,0.625,49.3,38.0,88.1,0.431,9.6,25.3,0.381,15.8,20.8,0.759,8.6,37.8,46.4,21.0,15.0,6.4,6.5,6.6,20.9,17.8,101.4,1.6,11,6,5,6,2,11,5,20,4,10,4,24,25,17,25,1,8,17,12,25,4,27,10,29,16,12,10,Chicago Bulls,2015-11-11,2015-16
5,1610612739,Cleveland Cavaliers,8,7,1,0.875,48.0,39.1,84.1,0.465,9.0,25.8,0.35,16.9,23.4,0.722,10.8,35.8,46.5,25.9,14.3,6.1,4.3,5.0,19.6,21.8,104.1,8.6,11,3,2,2,7,7,18,6,8,8,13,19,17,24,15,8,7,3,8,26,24,13,6,12,6,3,10,Cleveland Cavaliers,2015-11-11,2015-16
6,1610612742,Dallas Mavericks,8,4,4,0.5,48.0,37.6,85.6,0.439,8.1,25.1,0.323,18.8,24.0,0.781,9.0,37.3,46.3,21.8,12.4,5.8,2.9,5.6,21.8,24.1,102.1,-1.4,11,12,13,14,7,13,12,14,13,11,19,11,14,10,22,3,10,14,2,29,30,20,17,3,14,20,10,Dallas Mavericks,2015-11-11,2015-16
7,1610612743,Denver Nuggets,8,4,4,0.5,48.0,36.6,83.9,0.437,7.8,23.1,0.335,18.4,25.0,0.735,11.8,32.8,44.5,22.1,15.8,7.6,6.0,5.9,19.9,23.4,99.4,-4.0,11,12,13,14,7,21,21,16,17,17,17,13,8,21,9,18,13,12,19,16,7,23,7,7,22,21,10,Denver Nuggets,2015-11-11,2015-16
8,1610612765,Detroit Pistons,8,5,3,0.625,48.6,37.1,88.0,0.422,8.0,25.1,0.318,15.9,24.8,0.641,15.0,34.0,49.0,16.6,15.8,8.0,3.5,4.1,18.3,22.8,98.1,1.4,11,6,5,6,5,17,7,26,14,11,22,23,10,30,1,13,2,30,19,14,28,7,3,9,23,14,10,Detroit Pistons,2015-11-11,2015-16
9,1610612744,Golden State Warriors,9,9,0,1.0,48.0,41.7,88.1,0.473,11.6,29.0,0.398,18.3,24.3,0.753,11.3,35.8,47.1,28.8,15.7,9.9,5.9,4.8,22.1,22.0,113.2,17.6,2,1,1,1,7,3,6,3,1,2,2,14,12,18,12,7,5,1,17,3,10,12,20,11,2,1,10,Golden State Warriors,2015-11-11,2015-16
