,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
0,1610612737,Atlanta Hawks,43,13,30,0.302,48.1,40.2,90.0,0.446,11.4,34.2,0.334,17.4,23.6,0.738,11.7,33.9,45.6,25.3,18.9,8.6,5.4,5.4,23.8,23.0,109.2,-8.5,13,26,26,26,25,19,11,24,10,5,28,19,14,24,4,22,12,10,30,9,11,23,29,4,20,27,10,Atlanta Hawks,2019-01-14,2018-19
1,1610612738,Boston Celtics,43,25,18,0.581,48.5,41.3,90.4,0.457,13.1,36.1,0.364,15.9,20.0,0.797,10.1,34.8,45.0,25.9,13.1,8.8,5.4,3.9,20.8,20.1,111.7,6.0,13,9,8,8,8,13,9,16,3,3,6,25,28,6,17,14,17,6,4,6,12,2,12,26,13,2,10,Boston Celtics,2019-01-14,2018-19
2,1610612751,Brooklyn Nets,45,22,23,0.489,48.7,39.7,87.7,0.453,12.3,34.2,0.36,19.0,25.2,0.752,11.3,34.3,45.6,23.4,15.3,6.6,4.1,4.9,22.2,21.8,110.7,-0.6,1,16,18,17,3,20,19,19,5,6,7,7,6,20,9,17,14,20,24,28,28,14,21,11,17,20,10,Brooklyn Nets,2019-01-14,2018-19
3,1610612766,Charlotte Hornets,43,20,23,0.465,48.6,41.0,90.9,0.452,11.7,32.7,0.358,18.2,23.1,0.789,9.9,34.7,44.6,23.8,12.8,7.2,5.0,6.8,19.6,21.3,112.0,0.2,13,20,18,20,5,16,5,20,9,13,9,12,16,9,20,15,21,18,2,24,17,30,4,15,10,19,10,Charlotte Hornets,2019-01-14,2018-19
4,1610612741,Chicago Bulls,43,10,33,0.233,48.5,38.3,86.0,0.445,9.2,26.4,0.347,15.2,19.4,0.782,7.7,33.6,41.3,21.5,15.2,7.9,4.5,6.0,20.3,18.5,100.9,-10.1,13,28,27,28,8,29,26,25,30,26,20,29,29,11,29,23,27,27,22,14,25,27,6,30,29,29,10,Chicago Bulls,2019-01-14,2018-19
5,1610612739,Cleveland Cavaliers,44,9,35,0.205,48.0,38.5,86.8,0.444,9.3,26.0,0.358,16.4,20.6,0.796,10.7,31.6,42.4,20.2,13.7,6.9,2.5,5.6,20.9,19.4,102.7,-10.6,6,30,30,30,28,27,25,26,27,27,10,22,26,7,12,28,25,29,5,25,30,25,13,28,28,30,10,Cleveland Cavaliers,2019-01-14,2018-19
6,1610612742,Dallas Mavericks,43,20,23,0.465,48.2,38.8,86.0,0.451,12.0,34.5,0.348,20.5,27.4,0.747,10.5,35.6,46.1,22.6,15.9,7.5,4.5,4.7,19.8,24.4,110.0,0.4,13,20,18,20,20,25,27,22,6,4,18,3,3,22,15,8,10,24,28,19,25,9,5,1,19,18,10,Dallas Mavericks,2019-01-14,2018-19
7,1610612743,Denver Nuggets,42,29,13,0.69,48.2,41.7,89.6,0.465,10.7,30.5,0.351,16.4,21.9,0.749,12.5,34.6,47.0,27.1,14.0,8.0,4.7,5.3,20.4,20.7,110.4,4.9,25,3,3,3,17,11,16,12,18,18,16,23,23,21,2,16,6,2,9,12,22,19,8,20,18,7,10,Denver Nuggets,2019-01-14,2018-19
8,1610612765,Detroit Pistons,42,18,24,0.429,48.6,38.9,89.6,0.434,11.2,34.1,0.33,17.6,24.0,0.735,11.7,34.0,45.7,21.9,15.2,7.2,3.9,5.6,23.1,22.4,106.6,-2.8,25,24,22,24,4,24,14,29,14,7,29,16,12,25,5,21,11,26,23,23,29,26,28,8,25,23,10,Detroit Pistons,2019-01-14,2018-19
9,1610612744,Golden State Warriors,43,29,14,0.674,48.5,43.5,89.6,0.486,12.7,32.9,0.385,17.7,21.5,0.824,10.1,36.1,46.2,28.4,14.5,7.3,6.4,3.4,21.8,20.1,117.4,5.7,13,3,4,4,8,3,15,1,4,11,4,14,24,1,18,5,9,1,16,21,1,1,19,25,2,3,10,Golden State Warriors,2019-01-14,2018-19
